x,cntry,essround,idno,pspwght,pweight,polintr,happy,gndr,yrbrn,agea,chldhm,edulvla,eisced,eduyrs,pdwrk,edctn,wkhtot,isco08,uemp3m,hinctnta
1157,CH,8,2679,1.003414631,0.464939934,2,10,2,1962,54,1,3,4,16,1,0,32,2341,2,5
1158,CH,8,2681,1.147626638,0.464939934,3,9,2,1999,17,2,2,2,12,0,1,666,66666,2,88
1159,CH,8,2682,1.009714603,0.464939934,3,9,2,1986,30,1,3,3,14,1,0,22,5120,2,1
1160,CH,8,2686,1.033508062,0.464939934,3,4,1,1995,21,2,4,5,15,1,0,20,7133,2,6
1161,CH,8,2687,0.979478419,0.464939934,3,7,2,1996,20,2,3,4,12,0,1,666,66666,2,88
1162,CH,8,2688,1.152878165,0.464939934,3,9,2,1980,36,1,5,5,13,1,0,45,2422,1,5
1163,CH,8,2689,1.102796197,0.464939934,2,7,2,1948,68,2,3,3,9,0,0,15,5414,2,4
1164,CH,8,2691,1.302075982,0.464939934,3,8,1,1975,41,1,5,7,17,1,0,0,3334,1,7
1165,CH,8,2696,0.899777412,0.464939934,1,10,1,1958,58,1,5,5,6,1,0,0,2320,2,9
1166,CH,8,2698,0.966035604,0.464939934,1,9,2,1967,49,1,3,4,9,1,0,45,2330,1,3
1167,CH,8,2699,0.973367512,0.464939934,3,10,2,1972,44,1,3,4,9,1,0,16,2342,2,7
1168,CH,8,2700,1.022381425,0.464939934,1,9,1,1994,23,2,3,4,12,0,1,20,2431,2,2
1169,CH,8,2702,1.160116434,0.464939934,3,8,2,1995,21,2,5,5,13,0,0,45,3343,1,88
1170,CH,8,2707,1.022381425,0.464939934,2,6,1,2000,16,2,2,2,9,0,1,43,4110,2,88
1171,CH,8,2708,1.186012149,0.464939934,3,7,1,1971,45,1,3,3,9,1,0,40,2500,1,77
1172,CH,8,2709,1.17324388,0.464939934,1,9,1,1974,42,1,5,7,12,1,0,44,2000,2,9
1173,CH,8,2712,0.959825993,0.464939934,2,9,2,1959,57,1,3,3,9,1,0,5,5131,1,4
1174,CH,8,2714,1.003414631,0.464939934,4,7,2,1974,42,1,3,3,12,1,0,8,3256,2,7
1175,CH,8,2716,1.186012149,0.464939934,2,7,1,1980,36,2,5,7,19,1,1,34,2423,1,5
1176,CH,8,2717,1.090924263,0.464939934,2,10,2,1957,59,1,2,2,9,0,0,40,4223,1,77
1177,CH,8,2719,1.152878165,0.464939934,3,10,2,1970,46,1,3,4,19,0,0,40,1412,1,9
1178,CH,8,2720,1.134647846,0.464939934,3,8,1,1997,19,2,3,4,13,0,1,666,66666,2,88
1179,CH,8,2723,1.17324388,0.464939934,2,8,1,1965,51,1,5,7,12,1,0,41,1000,2,10
1180,CH,8,2724,1.032253623,0.464939934,2,9,1,1962,54,1,3,3,13,1,0,50,7200,2,7
1181,CH,8,2726,1.032253623,0.464939934,2,8,1,1973,43,1,3,3,13,1,0,45,5153,2,4
1182,CH,8,2727,1.17324388,0.464939934,2,6,1,1966,50,1,5,5,10,1,0,60,1120,2,7
1183,CH,8,2729,0.78312695,0.464939934,1,7,1,1960,56,1,5,7,19,1,0,30,3221,2,7
1184,CH,8,2730,1.17324388,0.464939934,1,10,1,1964,52,1,5,6,9,1,0,55,1000,2,10
1185,CH,8,2732,1.003414631,0.464939934,4,8,2,1972,44,1,5,6,17,1,0,21,3354,1,77
1186,CH,8,2733,1.102796197,0.464939934,3,8,2,1961,55,1,4,5,15,1,0,40,5322,2,6
1187,CH,8,2736,1.160116434,0.464939934,3,7,2,1993,23,2,3,4,16,0,0,18,5414,2,9
1188,CH,8,2738,0.78312695,0.464939934,2,9,1,1960,56,1,4,5,17,1,0,45,3119,2,8
1189,CH,8,2740,0.959825993,0.464939934,3,9,2,1958,58,1,3,3,12,1,0,16,5131,2,77
1190,CH,8,2742,0.866011918,0.464939934,3,8,1,1995,21,2,3,3,9,1,0,35,5223,2,9
1191,CH,8,2743,0.899520457,0.464939934,3,8,1,2000,16,2,2,2,11,0,1,666,66666,2,88
1192,CH,8,2744,1.140466452,0.464939934,2,10,2,1969,48,1,3,3,9,1,0,24,7549,2,4
1193,CH,8,2747,1.152878165,0.464939934,2,8,2,1973,43,1,5,7,18,1,0,30,2423,2,10
1194,CH,8,2748,1.17324388,0.464939934,1,8,1,1968,48,1,5,5,9,1,0,50,2500,2,77
1195,CH,8,2750,1.186012149,0.464939934,4,8,1,1963,53,1,2,2,9,1,0,50,3422,2,6
1196,CH,8,2751,1.022381425,0.464939934,1,9,1,1992,24,2,5,5,12,0,1,888,2113,2,88
1197,CH,8,2756,1.152878165,0.464939934,2,10,2,1964,52,2,2,2,9,1,0,22,4120,2,7
1198,CH,8,2757,0.993800044,0.464939934,1,7,1,1981,35,1,4,5,9,1,0,48,7233,2,3
1199,CH,8,2762,0.972100914,0.464939934,3,9,2,1994,22,2,3,4,11,0,1,15,5223,2,77
1200,CH,8,2765,0.78312695,0.464939934,2,9,1,1958,58,1,3,3,9,1,0,42,4323,2,6
1201,CH,8,2771,1.160116434,0.464939934,2,10,2,1997,19,2,2,2,13,1,0,42,4110,1,3
1202,CH,8,2772,1.160116434,0.464939934,2,9,2,2000,16,2,2,2,9,1,0,41,5141,2,2
1203,CH,8,2773,1.003414631,0.464939934,3,9,2,1971,45,1,1,1,8,1,0,45,7543,2,88
1204,CH,8,2775,1.17324388,0.464939934,3,8,1,1967,49,1,3,3,9,1,0,42,3120,2,6
1205,CH,8,2777,0.890090764,0.464939934,2,9,1,1957,59,1,3,3,10,1,0,40,2166,2,6
1206,CH,8,2778,1.009714603,0.464939934,4,8,2,1995,21,2,3,4,12,1,0,24,4110,2,6
1207,CH,8,2781,1.003414631,0.464939934,3,8,2,1972,44,1,3,4,10,1,0,8,3341,1,7
1208,CH,8,2782,0.75395447,0.464939934,2,8,1,1959,57,1,5,5,9,1,0,20,3324,2,10
1209,CH,8,2784,1.17324388,0.464939934,2,9,1,1973,43,2,5,6,19,1,0,44,1000,2,7
1210,CH,8,2788,1.147626638,0.464939934,2,8,2,1998,19,2,3,3,9,1,0,46,7549,2,9
1211,CH,8,2790,0.899520457,0.464939934,4,8,1,1995,21,2,3,3,12,0,0,666,66666,1,88
1212,CH,8,2791,1.022381425,0.464939934,3,9,1,2000,17,2,2,2,10,0,1,666,66666,2,88
1213,CH,8,2792,0.966035604,0.464939934,1,10,2,1975,41,1,5,6,13,1,0,55,3324,2,88
1214,CH,8,2794,1.152878165,0.464939934,1,10,2,1975,41,1,5,7,20,0,0,11,5221,1,3
1215,CH,8,2795,1.302075982,0.464939934,1,8,1,1966,50,1,5,7,21,1,1,10,2611,2,10
1216,CH,8,2796,1.152878165,0.464939934,2,9,2,1972,44,1,5,6,18,1,0,22,3313,1,7
1217,CH,8,2800,0.899520457,0.464939934,2,7,1,1991,25,2,2,2,10,0,0,35,5223,1,6
1218,CH,8,2801,1.152878165,0.464939934,2,9,2,1975,41,1,3,4,17,0,0,666,66666,2,88
1219,CH,8,2804,1.022381425,0.464939934,3,8,1,1999,17,2,2,2,9,0,1,40,7412,2,88
1220,CH,8,2807,0.75395447,0.464939934,2,9,1,1945,71,2,3,3,9,0,0,70,6130,2,88
1221,CH,8,2810,1.152878165,0.464939934,3,10,2,1965,51,1,5,5,14,1,0,28,3212,2,10
1222,CH,8,2812,0.9878304,0.464939934,1,8,1,1948,68,1,5,7,26,1,0,20,2210,2,3
1223,CH,8,2813,0.866011918,0.464939934,2,8,1,1997,19,2,3,3,9,0,1,40,3110,2,7
1224,CH,8,2814,1.147626638,0.464939934,3,8,2,1991,25,2,5,5,11,1,0,54,3321,2,4
1225,CH,8,2816,0.966035604,0.464939934,3,8,2,1967,49,1,3,3,10,1,0,34,7533,2,6
1226,CH,8,2818,0.78312695,0.464939934,3,7,1,1960,56,1,5,7,10,1,0,45,3352,2,5
1227,CH,8,2821,0.959825993,0.464939934,2,9,2,1959,57,1,5,6,17,1,0,26,2269,2,6
1228,CH,8,2823,1.152878165,0.464939934,3,9,2,1963,53,1,3,3,11,1,0,2,2222,2,3
1229,CH,8,2825,1.003414631,0.464939934,1,9,2,1969,47,1,3,3,9,0,0,42,4120,2,7
1230,CH,8,2826,1.032253623,0.464939934,3,7,1,1966,50,1,5,5,10,1,0,40,2300,2,6
1231,CH,8,2827,1.273645878,0.464939934,1,7,2,1993,23,2,5,6,16,0,0,15,2431,1,88
1232,CH,8,2831,0.993800044,0.464939934,1,7,1,1966,50,1,5,5,9,1,0,50,1211,2,9
1233,CH,8,2834,1.160116434,0.464939934,3,6,2,1993,23,2,3,4,12,1,0,0,5230,2,9
1234,CH,8,2835,1.009714603,0.464939934,1,8,2,1997,19,2,2,2,13,1,0,8,5223,2,88
1235,CH,8,2836,1.17324388,0.464939934,2,7,1,1969,47,1,5,7,18,1,0,32,3352,2,7
1236,CH,8,2837,1.032253623,0.464939934,2,10,1,1970,46,1,3,3,9,1,0,53,8300,2,4
1237,CH,8,2838,0.972100914,0.464939934,2,10,2,1993,23,2,4,5,10,1,0,30,3110,2,9
1238,CH,8,2839,1.033508062,0.464939934,4,6,1,1992,24,2,4,5,12,0,0,45,7126,2,3
1239,CH,8,2840,0.899777412,0.464939934,2,7,1,1959,57,1,5,7,18,1,0,60,1000,2,8
1240,CH,8,2845,0.993800044,0.464939934,3,10,1,1969,47,1,3,3,11,1,0,42,7120,2,6
1241,CH,8,2847,1.273645878,0.464939934,1,9,2,1995,21,2,3,4,16,1,1,6,2000,2,88
1242,CH,8,2848,0.966035604,0.464939934,1,9,2,1966,50,1,5,5,13,1,0,43,2221,2,6
1243,CH,8,2849,1.147626638,0.464939934,4,10,2,2001,15,2,1,1,9,0,1,666,66666,2,88
1244,CH,8,2851,1.032253623,0.464939934,2,7,1,1978,38,1,3,3,14,1,0,45,3412,2,3
1245,CH,8,2852,1.147626638,0.464939934,4,10,2,1996,20,2,2,2,10,0,0,42,3432,2,88
1246,CH,8,2853,1.152878165,0.464939934,2,9,2,1973,43,1,3,3,9,0,0,2,6113,2,2
1247,CH,8,2855,1.186012149,0.464939934,3,9,1,1970,46,1,2,2,10,1,0,47,8312,1,4
1248,CH,8,2858,1.140466452,0.464939934,3,9,2,1969,47,1,5,5,12,1,0,6,3221,1,3
1249,CH,8,2859,0.899777412,0.464939934,2,10,1,1961,55,1,3,3,13,1,0,0,5113,2,3
1250,CH,8,2862,1.302075982,0.464939934,2,9,1,1979,37,1,5,5,16,1,0,2,2511,1,5
1251,CH,8,2863,1.140466452,0.464939934,3,9,2,1976,40,1,2,2,12,1,0,30,5153,2,4
1252,CH,8,2864,0.872584283,0.464939934,2,9,1,2001,15,2,2,2,9,1,0,42,7412,2,7
1253,CH,8,2866,0.966035604,0.464939934,2,7,2,1969,47,1,3,3,13,0,0,80,6121,2,5
1254,CH,8,2868,0.972100914,0.464939934,3,9,2,2001,15,2,1,1,8,0,1,666,66666,2,9
1255,CH,8,2871,1.032253623,0.464939934,2,8,1,1971,45,1,5,7,9,1,0,50,2211,2,7
1256,CH,8,2872,0.75395447,0.464939934,1,9,1,1959,57,1,5,7,9,1,0,70,1120,1,88
1257,CH,8,2874,1.003414631,0.464939934,3,4,2,1980,36,2,3,3,9,1,0,888,3255,1,8
1258,CH,8,2877,0.899520457,0.464939934,2,9,1,2000,16,2,2,2,10,0,1,40,8122,2,6
1259,CH,8,2878,1.022381425,0.464939934,4,8,1,2001,15,2,88,88,88,0,1,666,66666,2,88
1260,CH,8,2879,0.979478419,0.464939934,3,10,2,1999,17,2,2,2,10,1,1,17,3256,2,10
1261,CH,8,2880,0.972100914,0.464939934,2,10,2,1998,18,2,2,2,9,1,0,0,5223,2,1
1262,CH,8,2881,1.302075982,0.464939934,3,5,1,1975,41,1,2,2,8,1,0,2,7126,1,3
1263,CH,8,2882,1.152878165,0.464939934,2,9,2,1966,50,1,2,2,11,0,0,5,5223,2,9
1264,CH,8,2887,0.972100914,0.464939934,3,8,2,1983,34,2,3,3,9,1,0,50,3313,2,4
1265,CH,8,2888,1.032253623,0.464939934,1,8,1,1965,51,1,5,5,14,1,0,42,3150,2,6
1266,CH,8,2890,1.001342416,0.464939934,3,9,1,1977,39,1,5,7,13,1,0,50,1221,1,8
1267,CH,8,2892,0.890090764,0.464939934,2,5,1,1959,57,1,3,3,8,0,0,666,66666,2,2
1268,CH,8,2893,0.972100914,0.464939934,3,9,2,1992,24,2,5,6,17,1,0,46,2222,2,88
1269,CH,8,2896,0.972100914,0.464939934,1,9,2,1992,24,2,3,3,13,1,0,27,2411,1,10
1270,CH,8,2897,0.973367512,0.464939934,2,10,2,1966,50,1,3,4,13,1,0,10,5223,2,8
1271,CH,8,2899,0.979478419,0.464939934,3,8,2,1996,20,2,3,3,9,1,0,40,5131,2,7
1272,CH,8,2902,1.160116434,0.464939934,3,8,2,1991,25,2,5,6,17,1,1,5,5230,2,88
1273,CH,8,2903,1.147626638,0.464939934,3,7,2,1993,23,2,5,5,14,1,0,4,2264,2,88
1274,CH,8,2904,1.17324388,0.464939934,4,7,1,1969,47,1,3,3,10,1,0,43,7411,2,7
1275,CH,8,2905,1.033508062,0.464939934,3,10,1,1996,20,2,3,4,12,0,1,15,2652,2,88
1276,CH,8,2908,0.866011918,0.464939934,4,8,1,1990,26,2,2,2,9,1,0,45,5141,1,77
1277,CH,8,2910,1.186012149,0.464939934,4,9,1,1965,51,1,5,7,19,1,0,36,1300,2,10
1278,CH,8,2915,1.152878165,0.464939934,3,7,2,1964,52,2,5,7,16,0,0,40,2140,2,10
1279,CH,8,2916,1.033508062,0.464939934,3,10,1,1993,23,2,2,2,9,1,0,46,7115,1,6
1280,CH,8,2917,0.973367512,0.464939934,2,7,2,1970,46,1,4,5,9,1,0,16,3313,2,10
1281,CH,8,2918,1.033508062,0.464939934,3,8,1,1989,27,2,5,5,9,1,0,45,3120,2,6
1282,CH,8,2921,0.966035604,0.464939934,3,8,2,1973,43,1,3,3,9,1,0,4,5223,2,9
1283,CH,8,2922,0.890090764,0.464939934,1,9,1,1958,58,1,3,3,9,1,0,41,7322,2,10
1284,CH,8,2923,1.140466452,0.464939934,3,7,2,1967,50,1,3,4,11,1,0,25,3111,2,9
1285,CH,8,2925,1.001342416,0.464939934,2,8,1,1977,39,1,5,5,9,1,0,53,3100,2,9
1286,CH,8,2926,1.147626638,0.464939934,2,6,2,1988,28,2,5,7,19,1,0,43,5311,2,88
1287,CH,8,2927,1.022381425,0.464939934,3,9,1,2000,16,2,2,2,9,0,1,42,7214,2,5
1288,CH,8,2929,0.890090764,0.464939934,3,5,1,1950,67,1,3,3,6,0,0,42,2422,1,1
1289,CH,8,2931,1.003414631,0.464939934,3,9,2,1978,38,1,3,4,14,1,0,3,2341,2,6
1290,CH,8,2932,1.009714603,0.464939934,1,8,2,1995,21,2,3,4,14,1,1,8,9110,1,10
1291,CH,8,2933,1.186012149,0.464939934,1,8,1,1965,51,2,5,5,13,1,0,50,6112,1,8
1292,CH,8,2936,0.899520457,0.464939934,3,9,1,1992,24,2,3,4,13,0,1,3,2330,2,8
1293,CH,8,2937,1.17324388,0.464939934,2,8,1,1966,50,1,5,7,17,1,0,42,2512,2,9
1294,CH,8,2940,1.160116434,0.464939934,4,7,2,1995,21,2,2,2,9,1,0,43,3240,1,6
1295,CH,8,2941,0.924070776,0.464939934,2,5,2,1961,55,1,3,4,9,1,0,32,5112,2,7
1296,CH,8,2943,0.872584283,0.464939934,3,8,1,1999,17,1,2,2,9,0,1,45,7115,2,77
1297,CH,8,2944,1.001342416,0.464939934,2,8,1,1962,54,1,5,7,20,1,0,45,2622,2,10
1298,CH,8,2946,0.966035604,0.464939934,2,9,2,1977,39,1,3,4,10,1,0,42,9110,1,5
1299,CH,8,2948,0.899520457,0.464939934,2,9,1,1994,22,2,3,3,14,0,1,50,7233,2,88
1300,CH,8,2950,1.009714603,0.464939934,3,8,2,1994,22,2,3,3,10,0,1,40,5222,2,88
1301,CH,8,2951,1.160116434,0.464939934,2,10,2,1997,19,2,3,4,12,0,0,666,66666,2,88
1302,CH,8,2953,0.78312695,0.464939934,1,5,1,1949,67,2,3,3,8,0,0,666,66666,2,3
1303,CH,8,2956,1.001342416,0.464939934,1,8,1,1963,53,1,5,7,14,1,0,55,1321,1,10
1304,CH,8,2960,0.890090764,0.464939934,2,8,1,1959,57,1,3,3,10,1,0,45,4120,2,6
1305,CH,8,2963,1.009714603,0.464939934,3,7,2,1996,20,2,4,5,9,1,0,9,5120,1,77
1306,CH,8,2965,1.17324388,0.464939934,2,8,1,1964,52,1,5,7,12,1,0,75,1120,2,10
1307,CH,8,2967,1.003414631,0.464939934,2,10,2,1966,50,1,3,3,9,1,0,28,3118,2,6
1308,CH,8,2968,1.17324388,0.464939934,1,9,1,1972,44,1,5,7,18,1,0,34,3300,1,3
1309,CH,8,2970,0.866011918,0.464939934,4,10,1,2001,15,2,2,2,11,0,1,666,66666,2,88
1310,CH,8,2973,0.872584283,0.464939934,2,9,1,1994,22,1,3,3,9,1,0,44,2422,2,7
1311,CH,8,2975,1.009714603,0.464939934,4,10,2,1993,23,2,3,3,12,0,1,666,66666,2,8
1312,CH,8,2976,1.147626638,0.464939934,4,10,2,1984,32,1,2,2,12,0,0,6,9110,1,4
1313,CH,8,2977,0.899520457,0.464939934,3,8,1,2000,16,2,2,2,9,0,1,666,66666,2,88
1314,CH,8,2980,0.78312695,0.464939934,1,8,1,1961,55,1,4,5,9,1,0,45,2421,2,8
1315,CH,8,2982,0.899777412,0.464939934,3,8,1,1957,59,2,5,7,14,0,0,70,1120,2,10
1316,CH,8,2983,0.899777412,0.464939934,1,8,1,1957,59,1,5,7,14,1,0,55,1120,2,8
1317,CH,8,2986,1.032253623,0.464939934,3,8,1,1977,39,1,5,7,18,1,0,50,2210,2,7
1318,CH,8,2991,0.973367512,0.464939934,1,9,2,1975,41,1,5,7,16,1,0,41,2423,2,10
1319,CH,8,2993,1.022381425,0.464939934,2,10,1,1985,31,2,3,3,9,1,0,55,7233,2,10
1320,CH,8,2995,0.759676516,0.464939934,2,8,1,1961,55,1,5,7,15,1,0,50,2210,2,7
1321,CH,8,2996,1.032253623,0.464939934,2,8,1,1976,40,1,3,3,13,1,0,50,1221,2,5
1322,CH,8,2997,1.003414631,0.464939934,3,9,2,1977,39,1,3,3,9,1,0,2,4110,2,8
1323,CH,8,2998,1.003414631,0.464939934,2,3,2,1969,47,1,2,2,13,0,0,666,66666,2,3
1324,CH,8,3003,1.033508062,0.464939934,3,9,1,1997,19,1,2,2,9,0,1,666,66666,2,88
1325,CH,8,3005,1.147626638,0.464939934,3,7,2,1995,21,2,4,5,10,0,1,43,3324,2,8
1326,CH,8,3006,0.959825993,0.464939934,1,8,2,1959,57,2,3,3,12,0,0,32,4120,2,8
1327,CH,8,3007,1.001342416,0.464939934,3,8,1,1967,49,1,3,3,9,1,0,65,6130,2,3
1328,CH,8,3008,1.147626638,0.464939934,1,10,2,1993,23,2,3,3,9,1,0,45,5222,2,88
1329,CH,8,3009,1.152878165,0.464939934,3,7,2,1980,36,1,3,3,9,1,0,12,1412,1,3
1330,CH,8,3011,0.866011918,0.464939934,3,10,1,1995,21,2,3,3,10,1,0,42,8131,2,8
1331,CH,8,3012,0.78312695,0.464939934,2,6,1,1960,57,2,3,3,11,0,0,42,7223,1,77
1332,CH,8,3013,1.17324388,0.464939934,1,9,1,1974,42,1,5,6,15,1,0,42,1221,1,9
1333,CH,8,3015,1.022381425,0.464939934,3,8,1,1996,21,2,2,2,9,0,0,40,9000,1,88
1334,CH,8,3018,1.140466452,0.464939934,3,8,2,1971,45,1,3,3,10,0,0,5,2341,2,9
1335,CH,8,3019,1.090924263,0.464939934,1,7,2,1961,55,1,3,4,14,1,0,22,2342,2,7
1336,CH,8,3021,0.959825993,0.464939934,2,10,2,1947,69,2,3,4,11,0,0,21,3341,2,8
1337,CH,8,3024,0.924070776,0.464939934,3,8,2,1961,55,1,3,3,9,1,0,0,2351,2,9
1338,CH,8,3025,1.033508062,0.464939934,4,4,1,1994,22,2,2,2,9,1,0,20,5152,1,88
1339,CH,8,3026,0.899520457,0.464939934,3,8,1,1994,22,2,5,6,15,0,1,60,5410,2,77
1340,CH,8,3027,1.186012149,0.464939934,2,8,1,1979,37,1,5,7,22,1,0,32,2341,1,7
1341,CH,8,3029,0.872584283,0.464939934,4,10,1,2001,15,2,2,2,9,1,0,45,7112,2,88
1342,CH,8,3031,1.147626638,0.464939934,2,6,2,1997,19,2,3,4,13,1,0,43,3343,2,9
1343,CH,8,3034,1.033508062,0.464939934,3,9,1,1997,19,2,2,2,9,1,0,42,7412,2,8
1344,CH,8,3037,1.152878165,0.464939934,3,7,2,1972,44,1,2,2,10,0,0,666,66666,2,2
1345,CH,8,3038,1.210716963,0.464939934,2,10,2,1960,56,1,5,5,16,1,0,40,2642,2,77
1346,CH,8,3039,0.75395447,0.464939934,1,9,1,1959,57,1,5,5,9,1,0,42,9000,2,2
1347,CH,8,3041,1.140466452,0.464939934,3,7,2,1974,42,1,3,3,9,1,0,0,5141,2,1
1348,CH,8,3042,1.001342416,0.464939934,4,7,1,1976,41,1,2,2,8,1,0,42,8343,2,4
1349,CH,8,3046,1.160116434,0.464939934,2,8,2,1990,26,2,5,7,20,0,1,8,2330,1,4
1350,CH,8,3050,1.003414631,0.464939934,1,9,2,1981,35,1,5,7,16,1,0,35,2320,2,5
1351,CH,8,3053,1.022381425,0.464939934,2,9,1,1999,18,2,2,2,9,0,1,38,5120,2,5
1352,CH,8,3055,1.033508062,0.464939934,4,7,1,1995,21,2,2,2,15,0,0,41,5153,1,88
1353,CH,8,3057,0.899520457,0.464939934,4,10,1,2001,15,2,1,1,8,0,1,666,66666,2,88
1354,CH,8,3059,1.147626638,0.464939934,2,8,2,1997,19,2,3,3,10,1,0,30,5223,2,88
1355,CH,8,3060,1.186012149,0.464939934,2,8,1,1980,36,1,5,5,8,1,0,47,1114,2,5
1356,CH,8,3061,0.872584283,0.464939934,3,7,1,1996,20,2,2,2,9,1,1,42,7412,2,10
1357,CH,8,3062,1.032253623,0.464939934,2,8,1,1972,44,1,5,7,19,1,0,45,2341,2,5
1358,CH,8,3064,0.899520457,0.464939934,2,7,1,1993,23,2,5,6,12,1,1,5,2100,2,1
1359,CH,8,3065,1.009714603,0.464939934,3,9,2,1997,19,2,3,3,13,1,0,42,3324,2,9
1360,CH,8,3066,1.003414631,0.464939934,2,10,2,1973,43,1,3,3,10,1,0,12,4110,2,9
1361,CH,8,3068,1.003414631,0.464939934,2,9,2,1970,46,1,3,4,17,1,0,888,6130,2,4
1362,CH,8,3070,0.973367512,0.464939934,1,9,2,1981,35,1,3,3,9,1,0,15,6130,2,4
1363,CH,8,3071,1.022381425,0.464939934,3,9,1,1984,32,1,3,3,16,1,0,50,3411,2,8
1364,CH,8,3072,1.032253623,0.464939934,2,10,1,1974,42,1,5,7,18,1,0,55,2200,2,77
1365,CH,8,3073,0.75395447,0.464939934,1,8,1,1951,65,1,3,4,14,1,0,8,2341,2,6
1366,CH,8,3074,1.022381425,0.464939934,3,9,1,1983,33,1,3,3,10,1,0,45,7413,2,4
1367,CH,8,3075,1.17324388,0.464939934,2,9,1,1974,42,1,5,5,12,1,0,50,1320,2,8
1368,CH,8,3076,1.160116434,0.464939934,2,9,2,1993,23,2,5,6,17,0,1,44,2411,2,88
1369,CH,8,3077,1.033508062,0.464939934,3,8,1,1996,20,2,3,4,14,0,0,666,66666,2,4
1370,CH,8,3078,0.959825993,0.464939934,2,8,2,1935,81,2,3,3,12,0,0,25,2222,2,5
1371,CH,8,3081,0.866011918,0.464939934,1,8,1,1982,34,2,3,3,9,1,0,43,5221,1,88
1372,CH,8,3082,0.899520457,0.464939934,1,10,1,1990,26,2,5,6,15,1,0,45,3313,2,7
1373,CH,8,3087,1.140466452,0.464939934,2,7,2,1968,48,1,3,3,8,1,0,32,5320,2,6
1374,CH,8,3090,1.186012149,0.464939934,1,9,1,1963,53,1,5,7,12,1,0,60,2631,2,10
1375,CH,8,3091,1.147626638,0.464939934,3,7,2,1982,34,1,3,3,12,1,0,20,9100,7,77
1376,CH,8,3092,1.032253623,0.464939934,2,9,1,1972,44,1,5,7,17,1,0,45,2411,2,77
1377,CH,8,3093,1.152878165,0.464939934,2,10,2,1967,49,1,3,3,88,1,0,12,5153,1,77
1378,CH,8,3094,0.899520457,0.464939934,2,9,1,2000,16,2,2,2,10,0,1,666,66666,2,5
1379,CH,8,3095,1.022381425,0.464939934,3,7,1,1996,20,2,3,4,12,1,0,32,5132,2,2
1380,CH,8,3096,0.973367512,0.464939934,2,4,2,1971,45,1,4,5,9,1,0,10,5131,2,3
1381,CH,8,3099,0.993800044,0.464939934,3,2,1,1970,46,1,1,1,12,0,0,42,9000,1,4
1382,CH,8,3101,1.022381425,0.464939934,3,7,1,1993,23,2,3,3,9,1,0,0,3119,2,2
1383,CH,8,3102,1.033508062,0.464939934,3,5,1,1989,27,2,3,3,11,1,0,888,3435,1,2
1384,CH,8,3103,1.160116434,0.464939934,2,6,2,1999,17,2,2,2,9,1,1,10,8160,2,1
1385,CH,8,3108,1.160116434,0.464939934,2,8,2,1995,21,2,3,4,15,1,0,40,6130,2,88
1386,CH,8,3109,1.17324388,0.464939934,1,7,1,1970,46,1,5,7,17,1,0,46,3311,2,7
1387,CH,8,3110,0.972100914,0.464939934,2,8,2,1999,17,2,2,2,9,1,0,42,5141,2,88
1388,CH,8,3111,1.17324388,0.464939934,2,9,1,1965,51,1,4,5,9,1,0,45,1120,2,8
1389,CH,8,3113,0.93108362,0.464939934,2,8,2,1961,55,1,2,2,8,1,0,25,6130,2,5
1390,CH,8,3114,1.033508062,0.464939934,3,8,1,1994,22,2,5,6,12,0,0,43,2410,2,10
1391,CH,8,3116,0.866011918,0.464939934,2,10,1,1997,19,2,3,3,9,1,0,43,3324,2,6
1392,CH,8,3117,1.17324388,0.464939934,2,8,1,1977,39,1,2,2,10,1,0,45,3120,2,4
1393,CH,8,3120,1.032253623,0.464939934,2,7,1,1962,54,1,4,5,9,1,0,0,7230,1,4
1394,CH,8,3122,1.160116434,0.464939934,2,10,2,1999,17,2,3,4,11,0,0,40,5131,2,8
1395,CH,8,3123,0.866011918,0.464939934,3,9,1,1990,26,2,2,2,9,1,0,43,7132,2,77
1396,CH,8,3125,0.972100914,0.464939934,4,8,2,1986,30,1,2,2,8,0,0,26,9100,1,8
1397,CH,8,3128,0.899520457,0.464939934,3,8,1,1998,18,2,2,2,12,0,1,42,8100,2,6
1398,CH,8,3130,1.140466452,0.464939934,1,8,2,1980,36,2,5,7,19,1,0,44,5322,2,3
1399,CH,8,3131,1.147626638,0.464939934,2,9,2,1989,27,2,3,3,13,1,0,40,3350,1,9
1400,CH,8,3132,1.003414631,0.464939934,1,10,2,1964,52,1,3,4,8,1,0,30,2341,2,5
1401,CH,8,3136,1.147626638,0.464939934,2,4,2,1995,21,2,4,5,13,1,0,16,5223,2,10
1402,CH,8,3137,0.866011918,0.464939934,3,6,1,1997,19,1,3,3,8,0,1,60,6130,2,9
1403,CH,8,3139,1.186012149,0.464939934,4,8,1,1974,42,1,1,1,4,1,0,42,7112,2,5
1404,CH,8,3141,0.75395447,0.464939934,1,10,1,1960,56,1,3,3,9,1,0,65,6130,2,5
1405,CH,8,3143,0.866011918,0.464939934,1,10,1,1997,19,2,2,2,9,0,1,666,66666,2,88
1406,CH,8,3146,0.78312695,0.464939934,4,10,1,1944,72,1,2,2,8,0,0,45,9310,2,3
1407,CH,8,3151,0.972100914,0.464939934,3,8,2,1988,28,1,3,3,9,1,0,42,4120,2,5
1408,CH,8,3152,0.973367512,0.464939934,2,8,2,1975,41,1,3,3,9,0,0,8,5152,2,2
